time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
19.171093,-3.006102,-2.995062,-0.018587,-0.048688
19.176090,-3.006206,-2.995367,-0.022289,-0.054134
19.181087,-3.006329,-2.995870,-0.025990,-0.068149
19.186085,-3.006470,-2.996293,-0.029713,-0.074895
19.191082,-3.006629,-2.996769,-0.033390,-0.084205
19.196079,-3.006807,-2.997289,-0.036948,-0.091251
19.201077,-3.007002,-2.997663,-0.040358,-0.098431
19.206074,-3.007214,-3.007226,-0.043525,-0.126072
19.211071,-3.007440,-3.008046,-0.046375,-0.124424
19.216068,-3.007680,-3.008807,-0.048901,-0.130636
19.221066,-3.007931,-3.008905,-0.051111,-0.147681
19.226063,-3.008192,-3.009803,-0.053003,-0.153988
19.231060,-3.008462,-3.010581,-0.054569,-0.146436
19.236057,-3.008739,-3.011469,-0.055806,-0.153044
19.241055,-3.009021,-3.012058,-0.056761,-0.162271
19.246052,-3.009307,-3.013036,-0.057441,-0.165010
19.251049,-3.009595,-3.013656,-0.057845,-0.159158
19.256046,-3.009885,-3.014626,-0.057971,-0.165692
19.261044,-3.010175,-3.015198,-0.057825,-0.158932
19.266041,-3.010463,-3.016153,-0.057436,-0.160552
19.271038,-3.010748,-3.016755,-0.056828,-0.158442
19.276035,-3.011029,-3.017704,-0.056017,-0.159408
19.281033,-3.011307,-3.018386,-0.055029,-0.161776
19.286030,-3.011579,-3.019348,-0.053886,-0.158406
19.291027,-3.011844,-3.020068,-0.052623,-0.157848
19.296024,-3.012103,-3.021005,-0.051277,-0.155199
19.301022,-3.012356,-3.021178,-0.049876,-0.144251
19.306019,-3.012601,-3.011078,-0.048446,-0.048512
19.311016,-3.012839,-3.011577,-0.046997,-0.041719
19.316013,-3.013069,-3.011817,-0.045574,-0.036930
19.321011,-3.013294,-3.012152,-0.044234,-0.029848
19.326008,-3.013510,-3.012322,-0.043014,-0.025409
19.331005,-3.013722,-3.012408,-0.041990,-0.024067
19.336002,-3.013930,-3.012550,-0.041226,-0.023132
19.341000,-3.014134,-3.012638,-0.040763,-0.021579
19.345997,-3.014338,-3.012761,-0.040635,-0.018232
19.350994,-3.014541,-3.012873,-0.040854,-0.023488
19.355991,-3.014747,-3.013010,-0.041404,-0.021282
19.360989,-3.014957,-3.013230,-0.042256,-0.031385
19.365986,-3.015171,-3.013417,-0.043363,-0.030112
19.370983,-3.015392,-3.013734,-0.044662,-0.038491
19.375980,-3.015619,-3.013968,-0.046089,-0.038969
19.380978,-3.015854,-3.014152,-0.047610,-0.040746
19.385975,-3.016097,-3.014398,-0.049183,-0.042186
19.390972,-3.016348,-3.014557,-0.050779,-0.042042
19.395969,-3.016606,-3.014812,-0.052329,-0.041131
19.400967,-3.016872,-3.014982,-0.053752,-0.041410
19.405964,-3.017145,-3.032566,-0.055019,-0.138101
19.410961,-3.017424,-3.033172,-0.056101,-0.138259
19.415958,-3.017707,-3.033999,-0.056955,-0.139491
19.420956,-3.017993,-3.034647,-0.057544,-0.138651
19.425953,-3.018282,-3.035483,-0.057861,-0.141292
19.430950,-3.018572,-3.036080,-0.057909,-0.139920
19.435947,-3.018861,-3.036914,-0.057704,-0.137154
19.440945,-3.019148,-3.037447,-0.057282,-0.142189
19.445942,-3.019433,-3.038297,-0.056692,-0.140795
19.450939,-3.019714,-3.038780,-0.055967,-0.129175
19.455936,-3.019992,-3.039548,-0.055142,-0.127041
19.460934,-3.020265,-3.040153,-0.054238,-0.131483
19.465931,-3.020533,-3.040936,-0.053279,-0.127798
19.470928,-3.020796,-3.041714,-0.052289,-0.138376
19.475925,-3.021055,-3.042542,-0.051278,-0.136540
19.480923,-3.021308,-3.043031,-0.050277,-0.135528
19.485920,-3.021557,-3.043851,-0.049322,-0.139352
19.490917,-3.021801,-3.044745,-0.048431,-0.153031
19.495914,-3.022040,-3.045669,-0.047601,-0.154897
19.500912,-3.022276,-3.046340,-0.046794,-0.157456
19.505909,-3.022507,-3.053302,-0.045942,-0.126290
19.510906,-3.022734,-3.053871,-0.044976,-0.123243
19.515903,-3.022956,-3.054608,-0.043845,-0.120667
19.520901,-3.023171,-3.055310,-0.042542,-0.117845
19.525898,-3.023380,-3.056024,-0.041029,-0.120379
19.530895,-3.023580,-3.056465,-0.039310,-0.124228
19.535892,-3.023771,-3.057215,-0.037395,-0.123972
19.540890,-3.023951,-3.057728,-0.035279,-0.116916
19.545887,-3.024121,-3.058434,-0.032930,-0.118205
19.550884,-3.024278,-3.058879,-0.030366,-0.111578
19.555882,-3.024421,-3.059543,-0.027616,-0.107174
19.560879,-3.024551,-3.060012,-0.024669,-0.108751
19.565876,-3.024665,-3.060649,-0.021580,-0.101794
19.570873,-3.024763,-3.061005,-0.018407,-0.098681
19.575871,-3.024846,-3.061583,-0.015190,-0.094724
19.580868,-3.024912,-3.061933,-0.011953,-0.090597
19.585865,-3.024962,-3.062467,-0.008730,-0.085889
19.590862,-3.024996,-3.062624,-0.005520,-0.077518
19.595860,-3.025014,-3.063075,-0.002386,-0.072762
19.600857,-3.025017,-3.063752,0.000670,-0.080406
19.605854,-3.025004,-3.050966,0.003739,-0.061053
19.610851,-3.024976,-3.051454,0.006836,-0.051898
19.615849,-3.024933,-3.051754,0.009977,-0.046075
19.620846,-3.024874,-3.052141,0.013153,-0.035936
19.625843,-3.024798,-3.052347,0.016363,-0.028769
19.630840,-3.024707,-3.052508,0.019572,-0.020086
19.635838,-3.024599,-3.052609,0.022773,-0.011201
19.640835,-3.024476,-3.052648,0.025882,-0.008341
19.645832,-3.024338,-3.052680,0.028861,0.000265
19.650829,-3.024185,-3.052728,0.031638,-0.004285
19.655827,-3.024019,-3.052742,0.034167,0.000831
19.660824,-3.023842,-3.052781,0.036459,0.002442
19.665821,-3.023653,-3.052762,0.038490,0.004852
19.670818,-3.023455,-3.052605,0.040277,0.011755
19.675816,-3.023249,-3.052516,0.041844,0.019136
19.680813,-3.023036,-3.052480,0.043206,0.018871
19.685810,-3.022816,-3.052354,0.044376,0.024253
19.690807,-3.022591,-3.052346,0.045366,0.023507
19.695805,-3.022362,-3.052204,0.046182,0.024488
19.700802,-3.022129,-3.052204,0.046851,0.024039
19.705799,-3.021893,-3.062613,0.047413,0.036007
19.710796,-3.021654,-3.062441,0.047910,0.036467
19.715794,-3.021413,-3.062219,0.048379,0.036877
19.720791,-3.021170,-3.062136,0.048843,0.041191
19.725788,-3.020925,-3.061880,0.049310,0.046419
19.730785,-3.020677,-3.061634,0.049770,0.044371
19.735783,-3.020426,-3.061364,0.050210,0.045228
19.740780,-3.020174,-3.061176,0.050620,0.040725
19.745777,-3.019920,-3.060926,0.050999,0.043434
19.750774,-3.019664,-3.060756,0.051360,0.041959
19.755772,-3.019406,-3.060497,0.051719,0.043420
19.760769,-3.019146,-3.060292,0.052083,0.047395
19.765766,-3.018884,-3.060007,0.052459,0.049258
19.770763,-3.018621,-3.059907,0.052851,0.047190
19.775761,-3.018356,-3.059633,0.053256,0.045338
19.780758,-3.018088,-3.059377,0.053658,0.045620
19.785755,-3.017819,-3.059103,0.054053,0.046373
19.790752,-3.017547,-3.058903,0.054461,0.045053
19.795750,-3.017274,-3.058637,0.054907,0.043300
19.800747,-3.016998,-3.058640,0.055426,0.037287
19.805744,-3.016719,-3.078070,0.056053,0.016847
19.810741,-3.016436,-3.077972,0.056828,0.014967
19.815739,-3.016149,-3.077882,0.057820,0.015326
19.820736,-3.015856,-3.077872,0.059106,0.016209
19.825733,-3.015556,-3.077776,0.060751,0.017362
19.830730,-3.015246,-3.077739,0.062811,0.019954
19.835728,-3.014925,-3.077609,0.065316,0.023261
19.840725,-3.014589,-3.077495,0.068299,0.020610
19.845722,-3.014238,-3.077373,0.071726,0.020593
19.850719,-3.013868,-3.077291,0.075600,0.021034
19.855717,-3.013477,-3.077153,0.079913,0.025727
19.860714,-3.013063,-3.077030,0.084693,0.027209
19.865711,-3.012625,-3.076854,0.089858,0.033832
19.870708,-3.012159,-3.076708,0.095395,0.037096
19.875706,-3.011664,-3.076475,0.101278,0.042825
19.880703,-3.011139,-3.076312,0.107518,0.045136
19.885700,-3.010582,-3.076022,0.114092,0.051697
19.890697,-3.009991,-3.075863,0.120981,0.054299
19.895695,-3.009365,-3.075531,0.128092,0.057509
19.900692,-3.008703,-3.075267,0.135472,0.063023
19.905689,-3.008003,-3.080095,0.142934,0.092872
19.910686,-3.007266,-3.079724,0.150406,0.099570
19.915684,-3.006491,-3.079105,0.157916,0.109191
19.920681,-3.005679,-3.078669,0.165433,0.112363
19.925678,-3.004829,-3.077988,0.172884,0.116061
19.930676,-3.003943,-3.077533,0.180287,0.119499
19.935673,-3.003019,-3.076803,0.187549,0.128487
19.940670,-3.002060,-3.076311,0.194605,0.131912
19.945667,-3.001066,-3.075494,0.201406,0.145710
19.950665,-3.000040,-3.074877,0.207890,0.153853
19.955662,-2.998982,-3.073936,0.213987,0.161113
19.960659,-2.997895,-3.073283,0.219756,0.163294
19.965656,-2.996779,-3.072299,0.225245,0.167727
19.970654,-2.995638,-3.071648,0.230409,0.169603
19.975651,-2.994471,-3.070614,0.235241,0.175271
19.980648,-2.993281,-3.069878,0.239700,0.180939
19.985645,-2.992070,-3.068785,0.243833,0.184525
19.990643,-2.990839,-3.067971,0.247645,0.192129
19.995640,-2.989590,-3.066810,0.251137,0.196117
20.000637,-2.988325,-3.066062,0.254329,0.196558
20.005634,-2.987044,-3.051543,0.257359,0.230572
20.010632,-2.985749,-3.050489,0.260290,0.230419
20.015629,-2.984439,-3.049100,0.262958,0.233625
20.020626,-2.983117,-3.048259,0.265274,0.239393
20.025623,-2.981785,-3.046823,0.267146,0.240999
20.030621,-2.980445,-3.045802,0.268509,0.237066
20.035618,-2.979100,-3.044374,0.269285,0.238844
20.040615,-2.977753,-3.043417,0.269409,0.240015
20.045612,-2.976407,-3.041976,0.268860,0.239344
20.050610,-2.975066,-3.041022,0.267630,0.235690
20.055607,-2.973733,-3.039617,0.265727,0.231503
20.060604,-2.972412,-3.038741,0.263144,0.224024
20.065601,-2.971106,-3.037411,0.259999,0.215778
20.070599,-2.969816,-3.036497,0.256362,0.216674
20.075596,-2.968546,-3.035206,0.252335,0.211208
20.080593,-2.967298,-3.034227,0.248011,0.209254
20.085590,-2.966071,-3.032985,0.243485,0.203309
20.090588,-2.964868,-3.032181,0.238779,0.199918
20.095585,-2.963689,-3.030996,0.233972,0.192243
20.100582,-2.962533,-3.030321,0.229089,0.188354
20.105579,-2.961403,-3.010644,0.224114,0.199476
20.110577,-2.960297,-3.009791,0.219053,0.194240
20.115574,-2.959218,-3.008635,0.213933,0.187774
20.120571,-2.958163,-3.007916,0.208715,0.182837
20.125568,-2.957136,-3.006833,0.203358,0.175269
20.130566,-2.956136,-3.006124,0.197827,0.171296
20.135563,-2.955164,-3.005107,0.192051,0.164347
20.140560,-2.954221,-3.004465,0.186130,0.157681
20.145557,-2.953308,-3.003532,0.180070,0.149116
20.150555,-2.952427,-3.002939,0.173814,0.143482
20.155552,-2.951577,-3.002092,0.167388,0.136220
20.160549,-2.950759,-3.001550,0.160881,0.130349
20.165546,-2.949975,-3.000794,0.154264,0.117432
20.170544,-2.949224,-3.000331,0.147588,0.110811
20.175541,-2.948506,-2.999691,0.140913,0.098693
20.180538,-2.947821,-2.999304,0.134232,0.091360
20.185535,-2.947170,-2.998772,0.127644,0.081073
20.190533,-2.946551,-2.998442,0.121184,0.075330
20.195530,-2.945964,-2.998008,0.114924,0.066190
20.200527,-2.945407,-2.997756,0.108936,0.062212
20.205524,-2.944880,-2.981738,0.103109,0.063669
20.210522,-2.944382,-2.981486,0.097465,0.058536
20.215519,-2.943911,-2.981153,0.092015,0.050992
20.220516,-2.943467,-2.980932,0.086792,0.044904
20.225513,-2.943048,-2.980674,0.081724,0.038506
20.230511,-2.942655,-2.980514,0.076751,0.031951
20.235508,-2.942286,-2.980333,0.071836,0.023919
20.240505,-2.941941,-2.980252,0.066862,0.022171
20.245502,-2.941622,-2.980128,0.061855,0.017972
20.250500,-2.941328,-2.980061,0.056773,0.011373
20.255497,-2.941059,-2.980007,0.051680,0.003829
20.260494,-2.940816,-2.979981,0.046642,0.002615
20.265491,-2.940598,-2.979979,0.041732,-0.004272
20.270489,-2.940404,-2.980014,0.036892,-0.011274
20.275486,-2.940233,-2.980093,0.032163,-0.016847
20.280483,-2.940086,-2.980164,0.027575,-0.021787
20.285480,-2.939962,-2.980304,0.023164,-0.028458
20.290478,-2.939859,-2.980421,0.018930,-0.033090
20.295475,-2.939777,-2.980627,0.014845,-0.037179
20.300472,-2.939714,-2.980782,0.010974,-0.041635
20.305470,-2.939671,-2.980688,0.007062,-0.004076
20.310467,-2.939647,-2.980704,0.003163,-0.006738
20.315464,-2.939643,-2.980760,-0.000581,-0.013563
20.320461,-2.939656,-2.980858,-0.004048,-0.018258
20.325459,-2.939686,-2.980979,-0.007337,-0.025161
20.330456,-2.939732,-2.981069,-0.010478,-0.027767
20.335453,-2.939794,-2.981249,-0.013531,-0.034847
20.340450,-2.939870,-2.981390,-0.016548,-0.040073
20.345448,-2.939962,-2.981631,-0.019564,-0.040656
20.350445,-2.940069,-2.981791,-0.022666,-0.041818
20.355442,-2.940192,-2.982050,-0.025872,-0.045042
20.360439,-2.940331,-2.982223,-0.029062,-0.048235
20.365437,-2.940486,-2.982519,-0.032156,-0.052643
20.370434,-2.940655,-2.982748,-0.035126,-0.057438
20.375431,-2.940840,-2.983104,-0.037945,-0.064185
20.380428,-2.941037,-2.983332,-0.040576,-0.065492
20.385426,-2.941247,-2.983727,-0.042986,-0.068195
20.390423,-2.941469,-2.984061,-0.045168,-0.073686
20.395420,-2.941700,-2.984512,-0.047109,-0.076562
20.400417,-2.941941,-2.984872,-0.048843,-0.078431
20.405415,-2.942190,-2.984669,-0.050351,-0.062033
20.410412,-2.942446,-2.984990,-0.051628,-0.061190
20.415409,-2.942707,-2.985366,-0.052634,-0.065413
20.420406,-2.942972,-2.985619,-0.053373,-0.068275
20.425404,-2.943241,-2.986031,-0.053883,-0.069620
20.430401,-2.943511,-2.986360,-0.054204,-0.066663
20.435398,-2.943783,-2.986756,-0.054362,-0.066577
20.440395,-2.944055,-2.987026,-0.054385,-0.062471
20.445393,-2.944327,-2.987402,-0.054294,-0.063847
20.450390,-2.944597,-2.987651,-0.054101,-0.064781
20.455387,-2.944867,-2.988046,-0.053808,-0.068142
20.460384,-2.945135,-2.988336,-0.053419,-0.071556
20.465382,-2.945400,-2.988770,-0.052938,-0.074037
20.470379,-2.945664,-2.989107,-0.052372,-0.075496
20.475376,-2.945924,-2.989561,-0.051694,-0.076760
20.480373,-2.946180,-2.989907,-0.050892,-0.078789
20.485371,-2.946431,-2.990384,-0.049951,-0.080581
20.490368,-2.946678,-2.990652,-0.048854,-0.078432
20.495365,-2.946919,-2.991121,-0.047593,-0.076987
20.500362,-2.947153,-2.991327,-0.046174,-0.074740
20.505360,-2.947379,-2.985557,-0.044485,-0.079310
20.510357,-2.947595,-2.985798,-0.042529,-0.080589
20.515354,-2.947801,-2.986279,-0.040367,-0.078555
20.520351,-2.947996,-2.986586,-0.038057,-0.074301
20.525349,-2.948180,-2.987028,-0.035637,-0.071735
20.530346,-2.948350,-2.987324,-0.033144,-0.069183
20.535343,-2.948509,-2.987735,-0.030637,-0.068365
20.540340,-2.948654,-2.988007,-0.028119,-0.066687
20.545338,-2.948788,-2.988404,-0.025684,-0.064821
20.550335,-2.948909,-2.988667,-0.023421,-0.064102
20.555332,-2.949020,-2.989055,-0.021339,-0.062456
20.560329,-2.949121,-2.989286,-0.019432,-0.062169
20.565327,-2.949213,-2.989659,-0.017716,-0.061841
20.570324,-2.949297,-2.989929,-0.016151,-0.063135
20.575321,-2.949374,-2.990306,-0.014738,-0.061688
20.580318,-2.949443,-2.990546,-0.013420,-0.059915
20.585316,-2.949507,-2.990900,-0.012131,-0.057512
20.590313,-2.949564,-2.991110,-0.010849,-0.055620
20.595310,-2.949614,-2.991446,-0.009539,-0.055519
20.600307,-2.949657,-2.991701,-0.008177,-0.056358
20.605305,-2.949694,-2.965460,-0.006641,-0.017443
20.610302,-2.949722,-2.965531,-0.004953,-0.015824
20.615299,-2.949742,-2.965631,-0.003239,-0.015856
20.620296,-2.949753,-2.965702,-0.001659,-0.014287
20.625294,-2.949757,-2.965785,-0.000289,-0.013872
20.630291,-2.949755,-2.965842,0.000759,-0.012490
20.635288,-2.949749,-2.965926,0.001399,-0.014490
20.640285,-2.949742,-2.965986,0.001566,-0.013764
20.645283,-2.949735,-2.966074,0.001200,-0.016122
20.650280,-2.949731,-2.966136,0.000276,-0.015454
20.655277,-2.949734,-2.966233,-0.001161,-0.018508
20.660275,-2.949745,-2.966306,-0.003065,-0.019318
20.665272,-2.949767,-2.966427,-0.005356,-0.023090
20.670269,-2.949802,-2.966517,-0.007945,-0.026817
20.675266,-2.949850,-2.966692,-0.010805,-0.033059
20.680264,-2.949913,-2.966834,-0.013860,-0.034704
20.685261,-2.949992,-2.967046,-0.017029,-0.038173
20.690258,-2.950087,-2.967199,-0.020234,-0.039711
20.695255,-2.950197,-2.967449,-0.023412,-0.045126
20.700253,-2.950324,-2.967641,-0.026587,-0.049104
20.705250,-2.950467,-2.969935,-0.029747,-0.035735
20.710247,-2.950625,-2.970081,-0.032829,-0.039760
20.715244,-2.950798,-2.970333,-0.035863,-0.048358
20.720242,-2.950987,-2.970530,-0.038928,-0.049947
20.725239,-2.951191,-2.970837,-0.042051,-0.054210
20.730236,-2.951411,-2.971059,-0.045226,-0.057830
20.735233,-2.951646,-2.971420,-0.048497,-0.061492
20.740231,-2.951899,-2.971668,-0.051755,-0.064850
20.745228,-2.952167,-2.972072,-0.055027,-0.072562
20.750225,-2.952452,-2.972364,-0.058258,-0.074855
20.755222,-2.952753,-2.972818,-0.061448,-0.076581
20.760220,-2.953070,-2.973129,-0.064584,-0.081140
20.765217,-2.953402,-2.973622,-0.067587,-0.085002
20.770214,-2.953748,-2.973962,-0.070440,-0.085968
20.775211,-2.954108,-2.974488,-0.073122,-0.090635
20.780209,-2.954481,-2.974858,-0.075610,-0.095164
20.785206,-2.954866,-2.975437,-0.077875,-0.097802
20.790203,-2.955262,-2.975829,-0.079914,-0.099704
20.795200,-2.955667,-2.976432,-0.081731,-0.102720
20.800198,-2.956080,-2.976843,-0.083312,-0.105048
20.805195,-2.956501,-2.967466,-0.084797,-0.038017
20.810192,-2.956929,-2.967615,-0.086141,-0.041669
20.815189,-2.957363,-2.967873,-0.087309,-0.044132
20.820187,-2.957803,-2.968048,-0.088375,-0.045542
20.825184,-2.958248,-2.968321,-0.089410,-0.046121
20.830181,-2.958699,-2.968512,-0.090479,-0.049471
20.835178,-2.959154,-2.968807,-0.091667,-0.050585
20.840176,-2.959616,-2.969011,-0.093042,-0.052921
20.845173,-2.960086,-2.969341,-0.094622,-0.057510
20.850170,-2.960565,-2.969571,-0.096411,-0.058067
20.855167,-2.961053,-2.969935,-0.098407,-0.063516
20.860165,-2.961551,-2.970190,-0.100618,-0.066313
20.865162,-2.962061,-2.970597,-0.102950,-0.069845
20.870159,-2.962584,-2.970878,-0.105379,-0.074898
20.875156,-2.963118,-2.971331,-0.107879,-0.078018
20.880154,-2.963665,-2.971644,-0.110355,-0.078445
20.885151,-2.964224,-2.972124,-0.112851,-0.083760
20.890148,-2.964796,-2.972455,-0.115291,-0.086220
20.895145,-2.965380,-2.972986,-0.117684,-0.092022
20.900143,-2.965975,-2.973361,-0.119945,-0.098216
20.905140,-2.966582,-2.964444,-0.122372,-0.067593
20.910137,-2.967201,-2.964711,-0.124936,-0.069878
20.915134,-2.967834,-2.965132,-0.127512,-0.071741
20.920132,-2.968478,-2.965417,-0.129896,-0.071705
20.925129,-2.969135,-2.965851,-0.132080,-0.072810
20.930126,-2.969801,-2.966146,-0.134122,-0.076540
20.935123,-2.970478,-2.966617,-0.136105,-0.081461
20.940121,-2.971164,-2.966945,-0.138054,-0.082407
20.945118,-2.971860,-2.967455,-0.140040,-0.087554
20.950115,-2.972567,-2.967810,-0.142090,-0.090305
20.955112,-2.973283,-2.968361,-0.144176,-0.095744
20.960110,-2.974010,-2.968750,-0.146294,-0.099859
20.965107,-2.974748,-2.969364,-0.148420,-0.105790
20.970104,-2.975497,-2.969791,-0.150479,-0.105608
20.975101,-2.976255,-2.970430,-0.152452,-0.110208
20.980099,-2.977023,-2.970871,-0.154329,-0.111072
20.985096,-2.977800,-2.971542,-0.156071,-0.115237
20.990093,-2.978585,-2.972006,-0.157608,-0.119376
20.995090,-2.979377,-2.972724,-0.158955,-0.121459
21.000088,-2.980176,-2.973215,-0.160123,-0.124298
21.005085,-2.980979,-2.982301,-0.161067,-0.128041
21.010082,-2.981787,-2.982824,-0.161754,-0.131628
21.015079,-2.982597,-2.983614,-0.162166,-0.131563
21.020077,-2.983408,-2.984137,-0.162280,-0.128641
21.025074,-2.984219,-2.984910,-0.162079,-0.130107
21.030071,-2.985028,-2.985426,-0.161562,-0.128979
21.035069,-2.985834,-2.986201,-0.160745,-0.130481
21.040066,-2.986634,-2.986727,-0.159629,-0.131006
21.045063,-2.987428,-2.987520,-0.158188,-0.131699
21.050060,-2.988214,-2.988047,-0.156456,-0.130661
21.055058,-2.988990,-2.988831,-0.154453,-0.132534
21.060055,-2.989756,-2.989358,-0.152189,-0.130877
21.065052,-2.990509,-2.990134,-0.149667,-0.127449
21.070049,-2.991249,-2.990643,-0.146910,-0.126045
21.075047,-2.991975,-2.991396,-0.143965,-0.125972
21.080044,-2.992686,-2.991898,-0.140801,-0.124079
21.085041,-2.993380,-2.992637,-0.137453,-0.123275
21.090038,-2.994057,-2.993124,-0.134006,-0.124607
21.095036,-2.994716,-2.993869,-0.130413,-0.121810
21.100033,-2.995357,-2.994353,-0.126774,-0.119594
21.105030,-2.995979,-3.002151,-0.122624,-0.140270
21.110027,-2.996578,-3.002708,-0.117999,-0.135047
21.115025,-2.997154,-3.003502,-0.113182,-0.129428
21.120022,-2.997705,-3.004016,-0.108232,-0.126708
21.125019,-2.998231,-3.004765,-0.103145,-0.122505
21.130016,-2.998731,-3.005250,-0.097936,-0.118759
21.135014,-2.999205,-3.005960,-0.092563,-0.115844
21.140011,-2.999651,-3.006421,-0.087105,-0.114000
21.145008,-3.000070,-3.007094,-0.081476,-0.109322
21.150005,-3.000461,-3.007528,-0.075817,-0.107016
21.155003,-3.000822,-3.008162,-0.069994,-0.104772
21.160000,-3.001155,-3.008580,-0.064024,-0.100307
21.164997,-3.001456,-3.009168,-0.058036,-0.094379
21.169994,-3.001729,-3.009538,-0.052145,-0.089663
21.174992,-3.001972,-3.010063,-0.046295,-0.084466
21.179989,-3.002186,-3.010395,-0.040458,-0.080746
21.184986,-3.002371,-3.010873,-0.034639,-0.076207
21.189983,-3.002527,-3.011169,-0.028817,-0.071973
21.194981,-3.002653,-3.011599,-0.023051,-0.071327
21.199978,-3.002751,-3.011880,-0.017246,-0.068642
21.204975,-3.002820,-3.013654,-0.011591,-0.051521
21.209972,-3.002861,-3.013857,-0.006145,-0.048616
21.214970,-3.002877,-3.014137,-0.000998,-0.042686
21.219967,-3.002867,-3.014306,0.003845,-0.040337
21.224964,-3.002834,-3.014535,0.008504,-0.035531
21.229961,-3.002778,-3.014674,0.012980,-0.031487
21.234959,-3.002700,-3.014844,0.017349,-0.025033
21.239956,-3.002600,-3.014938,0.021791,-0.019406
21.244953,-3.002478,-3.015049,0.026278,-0.016405
21.249950,-3.002333,-3.015113,0.030713,-0.013555
21.254948,-3.002166,-3.015186,0.035105,-0.011324
21.259945,-3.001978,-3.015233,0.039319,-0.010643
21.264942,-3.001769,-3.015296,0.043497,-0.008779
21.269939,-3.001539,-3.015328,0.047599,-0.005763
21.274937,-3.001289,-3.015361,0.051566,-0.003718
21.279934,-3.001020,-3.015375,0.055391,-0.003655
21.284931,-3.000732,-3.015393,0.059004,-0.000357
21.289928,-3.000427,-3.015393,0.062460,0.000109
21.294926,-3.000105,-3.015395,0.065688,-0.000472
21.299923,-2.999767,-3.015397,0.068696,0.001745
21.304920,-2.999415,-3.005549,0.071612,0.067405
21.309917,-2.999048,-3.005283,0.074355,0.065484
21.314915,-2.998669,-3.004895,0.076905,0.063590
21.319912,-2.998277,-3.004636,0.079160,0.067599
21.324909,-2.997876,-3.004220,0.081028,0.069725
21.329906,-2.997466,-3.003943,0.082470,0.068544
21.334904,-2.997051,-3.003541,0.083482,0.064821
21.339901,-2.996631,-3.003281,0.084032,0.064438
21.344898,-2.996211,-3.002898,0.084104,0.062557
21.349895,-2.995791,-3.002650,0.083686,0.062924
21.354893,-2.995375,-3.002281,0.082786,0.059314
21.359890,-2.994965,-3.002042,0.081447,0.059663
21.364887,-2.994563,-3.001695,0.079713,0.054411
21.369884,-2.994170,-3.001474,0.077642,0.053296
21.374882,-2.993789,-3.001161,0.075246,0.050102
21.379879,-2.993421,-3.000965,0.072606,0.046123
21.384876,-2.993066,-3.000701,0.069772,0.040650
21.389874,-2.992726,-3.000542,0.066760,0.038453
21.394871,-2.992401,-3.000320,0.063636,0.033073
21.399868,-2.992093,-3.000194,0.060475,0.026517
21.404865,-2.991800,-3.000540,0.057126,0.026210
21.409863,-2.991525,-3.000438,0.053529,0.022367
21.414860,-2.991268,-3.000311,0.049804,0.017547
21.419857,-2.991031,-3.000245,0.046042,0.015183
21.424854,-2.990812,-3.000173,0.042294,0.006386
21.429852,-2.990611,-3.000155,0.038526,0.001042
21.434849,-2.990430,-3.000161,0.034826,-0.004149
21.439846,-2.990267,-3.000178,0.031222,-0.006783
21.444843,-2.990121,-3.000228,0.027797,-0.012897
21.449841,-2.989992,-3.000284,0.024554,-0.016479
21.454838,-2.989878,-3.000398,0.021502,-0.023968
21.459835,-2.989779,-3.000498,0.018701,-0.027791
21.464832,-2.989694,-3.000675,0.016156,-0.032588
21.469830,-2.989620,-3.000806,0.013877,-0.034757
21.474827,-2.989557,-3.001032,0.011835,-0.041483
21.479824,-2.989503,-3.001198,0.010024,-0.042431
21.484821,-2.989458,-3.001459,0.008473,-0.045207
21.489819,-2.989419,-3.001639,0.007142,-0.048473
21.494816,-2.989387,-3.001940,0.005989,-0.052011
21.499813,-2.989360,-3.002147,0.005002,-0.052456
21.504810,-2.989338,-2.996236,0.004112,0.015283
21.509808,-2.989320,-2.996172,0.003299,0.014970
21.514805,-2.989306,-2.996083,0.002568,0.010840
21.519802,-2.989295,-2.996041,0.001886,0.008482
21.524799,-2.989288,-2.995986,0.001197,0.008559
21.529797,-2.989284,-2.995955,0.000455,0.007021
21.534794,-2.989284,-2.995918,-0.000386,0.003332
21.539791,-2.989289,-2.995907,-0.001333,0.002744
21.544788,-2.989298,-2.995888,-0.002395,0.003473
21.549786,-2.989314,-2.995874,-0.003597,0.001833
21.554783,-2.989336,-2.995871,-0.004957,-0.002781
21.559780,-2.989365,-2.995884,-0.006467,-0.005446
21.564777,-2.989402,-2.995928,-0.008124,-0.010880
21.569775,-2.989448,-2.995974,-0.009888,-0.011354
21.574772,-2.989503,-2.996045,-0.011727,-0.011285
21.579769,-2.989567,-2.996090,-0.013579,-0.012822
21.584766,-2.989641,-2.996177,-0.015406,-0.017069
21.589764,-2.989723,-2.996257,-0.017170,-0.021489
21.594761,-2.989814,-2.996394,-0.018851,-0.027058
21.599758,-2.989913,-2.996508,-0.020434,-0.028677
21.604755,-2.990020,-3.001014,-0.021902,-0.054121
21.609753,-2.990133,-3.001222,-0.023255,-0.055423
21.614750,-2.990253,-3.001559,-0.024468,-0.058318
21.619747,-2.990379,-3.001787,-0.025481,-0.060777
21.624744,-2.990509,-3.002153,-0.026288,-0.062300
21.629742,-2.990642,-3.002405,-0.026877,-0.063134
21.634739,-2.990777,-3.002787,-0.027243,-0.063023
